label;一级评论;真实二级评论数;真实点赞数;边数;最大边数;集群密度
4998;“宇宙山河浪漫银河星空璀璨月光是大海的梦境而你是我的宝藏.”;1;1;2;55119;3.6285128540067854e-05
5000;爱一朵花，最好的方式是陪它盛开。;1;1;2;55119;3.6285128540067854e-05
5002;思念如潮水漫涌，你的影像如诗词般美，心中永远有你的存在。;1;1;2;55119;3.6285128540067854e-05
5004;愿我们都能在鸡零狗碎的日子里拥有自己的人间烟火;1;1;2;55119;3.6285128540067854e-05
5006;🌈你送出去的每一颗糖都去了她该去的地方，其实地球是圆的，你做的好事最终会回到你身上。;1;1;2;55119;3.6285128540067854e-05
5008;“风中藏匿的思念，是永恒不变的爱意”;1;1;2;55119;3.6285128540067854e-05
5010;人生不必计较太多，不必在意成功与失败，它会被岁月渐渐淡化掩盖。人生最重要的不是得与失，而是能把握现在所拥有的，平淡是福。;1;1;2;55119;3.6285128540067854e-05
5012;“倾听落雪沉入梦中，你的身影是我笔下绘不出的纯白”;1;1;2;55119;3.6285128540067854e-05
5014;＂海的故事有海鸥聆听 海的深处藏着我对你汹涌澎湃的爱意.＂;1;1;2;55119;3.6285128540067854e-05
5016;早安呐[爱你];1;1;2;55119;3.6285128540067854e-05
5018;🌈你送出去的每一颗糖都去了她该去的地方，其实地球是圆的，你做的好事最终会回到你身上。;1;1;2;55119;3.6285128540067854e-05
5020;早安，晨起要多微笑哦，好的运气从每个清晨开始;1;1;2;55119;3.6285128540067854e-05
5022;努力做一个善良的人，做一个心态阳光的人，做一个积级向上的人，满满元气才能被激发，也能敢染身边的人。心中有暖阳，世界也会因你而温暖。;1;1;2;55119;3.6285128540067854e-05
5024;早上好;1;1;2;55119;3.6285128540067854e-05
5026;支持优秀博主;1;1;2;55119;3.6285128540067854e-05
5028;谢谢分享;1;1;2;55119;3.6285128540067854e-05
5030;你现在的付出，都会是一种沉淀，它们会默默铺路，只为让你成为更好的人。;1;1;2;55119;3.6285128540067854e-05
5032;人生一梦，白云苍狗，错错对对，恩恩怨怨，终不过日月无声，水过无痕;1;1;2;55119;3.6285128540067854e-05
5034;保持对生活的爱和热忱，把每天都活得热气腾腾;1;1;2;55119;3.6285128540067854e-05
5036;早安;1;1;2;55119;3.6285128540067854e-05
5038;若想往前，只有拼命的奔跑，有时候正确的方向比努力更重要。早安！🌼🌼🌼;1;1;2;55119;3.6285128540067854e-05
5040;实验区多确实好，行为可以收集更多情况，综合后的措施也一定不会差;1;1;2;55119;3.6285128540067854e-05
5042;“星星坠落，带走我的思念流浪成河，烟火泡沫，对你的爱永不湮灭”;1;1;2;55119;3.6285128540067854e-05
5044;上午好[鲜花]善良与品德兼备，有如宝石之于金属，两者互为衬托，益增光彩。;1;1;2;55119;3.6285128540067854e-05
5046;心在跳动，依然在看着你，总是屏住呼吸，至今仍想在远处守护你。在远远望你的日子里，云是信使，月做纸笔，每阵风都替我遥祝你，时时快乐，不止今日。;1;1;2;55119;3.6285128540067854e-05
5049;只要面对着阳光努力向上，日子就会变得单纯而美好。早安;1;1;2;55119;3.6285128540067854e-05
5051;你是春天的涓涓溪水，缓缓而温柔，是纷乱世界里唯一的安慰，是众生皆苦里的蜜糖;1;1;2;55119;3.6285128540067854e-05
5053;早上好，周二愉快;1;1;2;55119;3.6285128540067854e-05
5055;周二愉快;1;1;2;55119;3.6285128540067854e-05
5057;早上好[心];1;1;2;55119;3.6285128540067854e-05
5059;吃饱饱，想的少，天天开心没烦恼~;1;1;2;55119;3.6285128540067854e-05
5061;早上好！愿你今天有个好心情！ 睁开眼睛，给你一个轻轻的祝福，愿它每分每秒都带给你健康、好运和幸福。 希望你度过美好的一天！;1;1;2;55119;3.6285128540067854e-05
5063;生活就是既能朝九晚五，又能浪迹天涯生活就是既能朝九晚五，又能浪迹天涯;1;1;2;55119;3.6285128540067854e-05
5065;心之所愿，无所不成。坚持一个简单的信念就一定会成功。上午好！感谢分享[哇];1;1;2;55119;3.6285128540067854e-05
5067;早上好，每天揣着满满的期待和信心，一定会有意想不到的收获。;1;1;2;55119;3.6285128540067854e-05
5069;早安[心];1;1;2;55119;3.6285128540067854e-05
5071;关于沉溺与坠落的时刻，要记住，更要去相信，相信纯粹与正义，风的低语，相信所有行动皆有意义，铁会融化在雪里，而我们终会在岸边相遇。;1;1;2;55119;3.6285128540067854e-05
5073;一个人的宽容，来自一颗善待他人的心。一个人的涵养，来自一颗包容的心。一个人的高度，来自一颗豁达的心。;1;1;2;55119;3.6285128540067854e-05
5075;光是遇见，就已经很美好了🌻;1;1;2;55119;3.6285128540067854e-05
5077;今晚月色真美，眸中所及很明朗，而你朝我走来的路途温柔了万般光景;1;1;2;55119;3.6285128540067854e-05
5079;好友早安[咖啡];1;1;2;55119;3.6285128540067854e-05
5081;谢谢分享;1;1;2;55119;3.6285128540067854e-05
5083;早上好，阅读来了;1;1;2;55119;3.6285128540067854e-05
5085;@西晚晚：如今蹄尽苍苔绿，漫漫闲云落岭岗。[微风];1;1;2;55119;3.6285128540067854e-05
5087;早上好[送花花]大路走尽还有数不尽的小路，只要不停地走就有数不尽的风光。;1;1;2;55119;3.6285128540067854e-05
5089;早(๑•̀ㅁ•́ฅ✧;1;1;2;55119;3.6285128540067854e-05
5091;早上好，周二愉快呀[送花花];1;1;2;55119;3.6285128540067854e-05
5093;早上好呀[心][心];1;1;2;55119;3.6285128540067854e-05
5095;古娜拉黑暗之神，巴拉拉能量，一起发力快起床;1;1;2;55119;3.6285128540067854e-05
5097;早上好呀;1;1;2;55119;3.6285128540067854e-05
5099;周二愉快[耶];1;1;2;55119;3.6285128540067854e-05
5101;能说到做到的人，会让人觉得踏实又浪漫;1;1;2;55119;3.6285128540067854e-05
5103;灵感触发梦想，创新改变世界，我们在一起，只为更美好。;1;1;2;55119;3.6285128540067854e-05
5105;早安，愿你所有幸运，都不期而遇。;1;1;2;55119;3.6285128540067854e-05
5107;早安呀;1;1;2;55119;3.6285128540067854e-05
5109;上午好，周二愉快[鼓掌];1;1;2;55119;3.6285128540067854e-05
5111;早安;1;1;2;55119;3.6285128540067854e-05
5113;早安☀️为了梦想， 在努力向上攀爬。或许会遇到困难，但绝不放弃;1;1;2;55119;3.6285128540067854e-05
5115;早安🌹;1;1;2;55119;3.6285128540067854e-05
5117;早上好[心][心];1;1;2;55119;3.6285128540067854e-05
5119;你要是说处对象，不好意思没空，但你要是说干饭我一定马上到;1;1;2;55119;3.6285128540067854e-05
5121;周二愉快[送花花];1;1;2;55119;3.6285128540067854e-05
5123;早安[送花花];1;1;2;55119;3.6285128540067854e-05
5125;吉祥的早晨，真诚的祝福，让美好的一天，充满幸福和快乐，早上好！😋;1;1;2;55119;3.6285128540067854e-05
5127;总会有人一直爱你，爱那个平庸的自己。就算没有，也要自己爱自己，成为自己的终身浪漫;1;1;2;55119;3.6285128540067854e-05
5129;善良是属于内心的安静，一种对天地万物的敬畏与尊敬。;1;1;2;55119;3.6285128540067854e-05
5131;早安，周二愉快;1;1;2;55119;3.6285128540067854e-05
5133;只要内心不乱，那么外界就很难去改变你什么。不要艳羡他人，不要输掉自己。早安！;1;1;2;55119;3.6285128540067854e-05
5135;唯有你的光辉，能像漫过山岭的薄雾;1;1;2;55119;3.6285128540067854e-05
5137;早上好[心];1;1;2;55119;3.6285128540067854e-05
5139;早安[抱一抱];1;1;2;55119;3.6285128540067854e-05
5141;早安[给你小心心]周二愉快;1;1;2;55119;3.6285128540067854e-05
5143;早上好，加油[彩虹屁];1;1;2;55119;3.6285128540067854e-05
5145;生活就有了奔头，人就会变得有事可做，有所期待。一个人最好的状态，就是知道自己想要什么，并全力以赴，努力向日出一样越来越耀眼。;1;1;2;55119;3.6285128540067854e-05
5147;哈喽秦老师早上好[给你小心心][给你小心心][给你小心心]想你啦 周二愉快呀;1;1;2;55119;3.6285128540067854e-05
5149;ᵕ̈ ᴹᴼᴿᴺᴵᴺᴳ 🌼 ᵕ̈ 🌼赖床是对周末的基本尊重;1;1;2;55119;3.6285128540067854e-05
5151;假如你是一棵仙人掌，我也愿意忍受所有的疼痛来抱着你;1;1;2;55119;3.6285128540067854e-05
5153;早上好[心][心];1;1;2;55119;3.6285128540067854e-05
5155;早上好，愿你眼中总有光芒，活成你想要的模样;1;1;2;55119;3.6285128540067854e-05
5157;早上好[打call];1;1;2;55119;3.6285128540067854e-05
5159;早安[爱慕]周二愉快;1;1;2;55119;3.6285128540067854e-05
5161;早上好;1;1;2;55119;3.6285128540067854e-05
5163;我是一隻旷野的鸟，在你的眼里找到了天空——《飞鸟集》泰戈尔;1;1;2;55119;3.6285128540067854e-05
5165;感谢分享，涨知识了;1;1;2;55119;3.6285128540067854e-05
5167;早安早安;1;1;2;55119;3.6285128540067854e-05
5169;早安[心]周一愉快[太阳];1;1;2;55119;3.6285128540067854e-05
5171;不破不立 人类最宝贵的品质是勇敢 敢与跟过去告别 敢于摧毁过去亲手建立的东西 敢于跟一切消耗自己的人和事说再见 才有可能迎来新生 自己亲手摧毁旧事物 才是一个人觉醒的开始;1;1;2;55119;3.6285128540067854e-05
5173;早啊[哈哈];1;1;2;55119;3.6285128540067854e-05
5175;早上好！[努力][话筒];1;1;2;55119;3.6285128540067854e-05
5177;早(๑•̀ㅁ•́ฅ✧[鲜花][鲜花];1;1;2;55119;3.6285128540067854e-05
5179;早上好！[兔子][兔子][兔子];1;1;2;55119;3.6285128540067854e-05
5181;不管有多苦，千万要记住：苦难是我们人生路上不可缺少的经历，只有活着，才有幸福的可能!;1;1;2;55119;3.6285128540067854e-05
5183;我掀起山河奔向你，踏进星辰来访你;1;1;2;55119;3.6285128540067854e-05
5185;把自己活成一束光，自信坦荡，光芒万丈;1;1;2;55119;3.6285128540067854e-05
5187;愿你梦的远方，温暖可向。愿你所到之处，遍地阳光。愿你被这世界，温柔以待。;1;1;2;55119;3.6285128540067854e-05
5189;因为心中有梦，所以暗里有光，遥遥无期，那又怎样，踮起脚尖，就更接近阳光。 你再优秀，也总有人对你不堪。你再不堪，也有人认为是限量版的唯一。生命的价值在于自己看得起自已，人生的意义在于努力进取。;1;1;2;55119;3.6285128540067854e-05
5191;早安[爱你];1;1;2;55119;3.6285128540067854e-05
5193;相对于别人，我更喜欢你。这就是相对论;1;1;2;55119;3.6285128540067854e-05
5195;所有的门都应该你来敲，因为你敲好看🌱;1;1;2;55119;3.6285128540067854e-05
5197;我的愿望不多，只希望你能快乐‎|•'-'•)و✧;1;1;2;55119;3.6285128540067854e-05
5199;善，乃万德之源，孝是百善之首。 善，即修身律己，即心想他人。 以情恕人，以理律己，以善助人。 心有善，德乃大；必有忍，事乃成。 念念行善终不悔，终有一日花开时。;1;1;2;55119;3.6285128540067854e-05
5201;愿你眼有星辰大海，不染岁月风尘； 愿你心有繁花似锦，归来不负韶华； 愿你在新的一年里，仍有阳光满路，温暖如初。;1;1;2;55119;3.6285128540067854e-05
5203;秋日薄暮 菊花煮竹叶青 人与海棠俱醉 ——林清玄 《温一壶月光独酌》;1;1;2;55119;3.6285128540067854e-05
5205;花自向阳开☀，人终向前走，没有谁是一帆风顺🚢，那些手捧鲜花的人，都是一路踩着荆棘走过来的。;1;1;2;55119;3.6285128540067854e-05
5207;总有一种温暖，不因时光的流逝而消散，不因岁月的变迁而消失。那寻常点滴的欢笑，那些细细微微的幸福，都足已让我们心怀憧憬，欢喜一生。[鲜花][鲜花][微风][微风][赞啊][赞啊];1;1;2;55119;3.6285128540067854e-05
5209;周二愉快[心]冬日安康;1;1;2;55119;3.6285128540067854e-05
5211;这世上的确没有什么是比叫醒自己更困难的事。想要什么，就真的为它努力。那些能让你真正成长的事，都不会太舒服，但只要坚持下来，就会给你带来蜕变。;1;1;2;55119;3.6285128540067854e-05
5213;我携漫天星辰以赠你，仍觉漫天星辰不及你;1;1;2;55119;3.6285128540067854e-05
5215;迎接新的一天，希望你有个美妙的日子。早上好！;1;1;2;55119;3.6285128540067854e-05
5217;每天给自己一个希望，不为明天烦恼，不为昨天失望，加油！早安  [抱一抱];1;1;2;55119;3.6285128540067854e-05
5219;早上好[打call];1;1;2;55119;3.6285128540067854e-05
5221;晚上好;1;1;2;55119;3.6285128540067854e-05
5223;晚上好;1;1;2;55119;3.6285128540067854e-05
5225; 斗志和干劲很重要，但更重要的，是不断坚持的努力。无论你已经工作还是仍在校园拼搏，都不要忘记当初你怀揣梦想的勇气。把那一刻的勇气，变成此刻的坚持，你终将遇见更好的自己。;1;0;1;55119;1.8142564270033927e-05
5227;感谢分享，已经加了;1;1;2;55119;3.6285128540067854e-05
5230;余生满满都是你，亿万星辰犹不及[送花花][送花花];1;0;1;55119;1.8142564270033927e-05
5232;以德化人，厚德而行，福自至矣。以书育人，以书引善，以书养德。上士忘善，中士行善，为德贵厚，为道酬勤。真行善者，当不求名，当暗处行。人心之广，何恶不容，何善不容。至诚不二，精进努力，善果必现。 ​;1;0;1;55119;1.8142564270033927e-05
5234;人永远不能停止梦想。梦想是心灵的养料，就像饭菜是身体的给养。人生路上我们常会看见自己的梦想破碎了，渴望落空了，但我们仍需做梦，否则心灵就会枯死，博爱便无法渗入心田。;1;0;1;55119;1.8142564270033927e-05
5236;美好的一天，从现在起[心];1;0;1;55119;1.8142564270033927e-05
5238;“斑驳零碎的光映入少年眼底，夏天的温柔藏入青草里，风一吹，一眼便是万年”;1;0;1;55119;1.8142564270033927e-05
5240;感谢分享;1;0;1;55119;1.8142564270033927e-05
5242;即使是你最心爱的人，心中都会有一片你无法到达的森林。——村上春树 ​​​;1;0;1;55119;1.8142564270033927e-05
5244;[雷电将军2]晚霞照在你身上 就是光与温柔的相遇”   𝒯𝒽𝓮 𝓈𝓊𝓃𝓈𝓮𝓉 𝓈𝒽𝒾𝓃𝓮𝓈 𝓸𝓃 𝓎𝓸𝓊, 𝒾𝓈 𝓉𝒽𝓮 𝓁𝒾𝓰𝒽𝓉 𝒶𝓃𝒹 𝓰𝓮𝓃𝓉𝓁𝓮 𝓂𝓮𝓮𝓉.;1;0;1;55119;1.8142564270033927e-05
5246;感谢分享！晚上好！;1;0;1;55119;1.8142564270033927e-05
5248;不论是我的世界车水马龙繁华盛世，还是它们都瞬间消失化为须臾，我都会坚定地走向你，不慌张，不犹豫。有些人相遇，就是为了告别。往后的日子里，我们都要不辜负自己;1;0;1;55119;1.8142564270033927e-05
